,mobs/Bat (2).txt,mobs/Bat.txt,mobs/Blaze (2).txt,mobs/Blaze.txt,mobs/Breeding.txt,mobs/Cat.txt,mobs/Cave-Spider_Jockey.txt,mobs/Cave_Spider (2).txt,mobs/Cave_Spider.txt,mobs/Charged_Creeper.txt,mobs/Chicken (2).txt,mobs/Chicken.txt,mobs/Chicken_Jockey (2).txt,mobs/Chicken_Jockey.txt,mobs/Cow (2).txt,mobs/Cow.txt,mobs/Creeper (2).txt,mobs/Creeper.txt,mobs/Donkey.txt,mobs/Elder_Guardian (2).txt,mobs/Elder_Guardian.txt,mobs/Enderman (2).txt,mobs/Enderman.txt,mobs/Endermite (2).txt,mobs/Endermite.txt,mobs/Ender_Dragon (2).txt,mobs/Ender_Dragon.txt,mobs/Fish.txt,mobs/Generated_Structures.txt,mobs/Ghast (2).txt,mobs/Ghast.txt,mobs/Giant (2).txt,mobs/Giant.txt,mobs/Guardian (2).txt,mobs/Guardian.txt,mobs/Horse.txt,mobs/Human (2).txt,mobs/Human.txt,mobs/Iron_Golem (2).txt,mobs/Iron_Golem.txt,mobs/Magma_Cube (2).txt,mobs/Magma_Cube.txt,mobs/Minecart_with_Command_Block.txt,mobs/Mob.txt,mobs/mobs (2).txt,mobs/Mobs.txt,mobs/Mooshroom (2).txt,mobs/Mooshroom.txt,mobs/Mule.txt,mobs/Ocelot.txt,mobs/Pig (2).txt,mobs/Pig.txt,mobs/Pigman_Jockey.txt,mobs/Pigmen.txt,mobs/Rabbit (2).txt,mobs/Rabbit.txt,mobs/Red_Dragon.txt,mobs/Sheep (2).txt,mobs/Sheep.txt,mobs/Silverfish (2).txt,mobs/Silverfish.txt,mobs/Skeleton (2).txt,mobs/Skeleton.txt,mobs/Slime (2).txt,mobs/Slime.txt,mobs/Snow_Golem (2).txt,mobs/Snow_Golem.txt,mobs/Spider (2).txt,mobs/Spider.txt,mobs/Spider_Jockey (2).txt,mobs/Spider_Jockey.txt,mobs/Squid (2).txt,mobs/Squid.txt,mobs/The_Player.txt,mobs/Villager (2).txt,mobs/Villager.txt,mobs/Witch (2).txt,mobs/Witch.txt,mobs/Wither.txt,mobs/Wither_Skeleton (2).txt,mobs/Wither_Skeleton.txt,mobs/Wither_Skeleton_Jockey.txt,mobs/Wolf (2).txt,mobs/Wolf.txt,mobs/Zombie (2).txt,mobs/Zombie.txt,mobs/Zombie_Pigman (2).txt,mobs/Zombie_Pigman.txt,mobs\Boss/ender-dragon.txt,mobs\Hostile/blazes.txt,mobs\Hostile/cave-spiders.txt,mobs\Hostile/creepers.txt,mobs\Hostile/ghasts.txt,mobs\Hostile/magma-cubes.txt,mobs\Hostile/silverfish.txt,mobs\Hostile/skeletons.txt,mobs\Hostile/slimes.txt,mobs\Hostile/spider-jockeys.txt,mobs\Hostile/spiders.txt,mobs\Hostile/zombies.txt,mobs\Neutral/endermen.txt,mobs\Neutral/wolves.txt,mobs\Neutral/zombie-pigmen.txt,mobs\Passive/bats.txt,mobs\Passive/chickens.txt,mobs\Passive/cows.txt,mobs\Passive/mooshrooms.txt,mobs\Passive/ocelots.txt,mobs\Passive/pigs.txt,mobs\Passive/rabbits.txt,mobs\Passive/sheep.txt,mobs\Passive/squid.txt,mobs\Passive/villagers.txt,mobs\Player-Created/iron-golems.txt,mobs\Player-Created/snow-golems.txt
probabl,0.0,0.0,0.0,0.002800759970841145,0.0,0.0,0.0,0.0,0.009061918361254362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011382331986250628,0.0,0.00920406610025443,0.0,0.0,0.009425850825561764,0.0,0.0026034795957458456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08382274484160283,0.004951554547605231,0.0,0.0,0.0,0.0,0.0040257922050855564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010524828948721433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost,0.0,0.0,0.0,0.0037416398758104413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005090088012871996,0.0,0.0,0.0,0.0,0.0,0.0030412165042959746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015074491422736298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surviv,0.0,0.0,0.0,0.0015643734175156368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006654542760802557,0.0,0.004801996058161552,0.0,0.0019392676388729343,0.0059051573147662325,0.0,0.0,0.0,0.0,0.016594239542760805,0.0,0.0,0.0,0.0,0.0006357637846159572,0.0,0.0,0.0,0.012138378924797256,0.0,0.0,0.0014541818345846964,0.0,0.0051009530111988475,0.0,0.0,0.0032529650716578255,0.0,0.0,0.008193405774238148,0.0,0.0,0.0,0.0,0.005958840563082289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005134249049130954,0.0,0.0,0.0027483122093880583,0.008994476321633645,0.0,0.0,0.0051208786088988425,0.014197959464383793,0.0,0.0032855762503210617,0.0,0.00708618877771948,0.0,0.0,0.0,0.0011025609115879762,0.0014374396095154646,0.0,0.0,0.0,0.0,0.0,0.023409730783537565,0.0,0.0,0.0,0.0,0.0,0.001752600165612438,0.0,0.0,0.004201746550891358,0.0,0.0,0.0,0.0,0.003213100303622803,0.0,0.0,0.0031138834296392014,0.003682429561455347,0.0,0.0,0.002939338394345524,0.0,0.0,0.009856728750963184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snipe,0.0,0.0,0.0,0.004351216992476301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01164958415238064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distanc,0.0,0.0,0.0,0.0014541427252351892,0.0,0.004144801373289417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004463632248157834,0.0,0.005407862146806606,0.0,0.0,0.0,0.003542359313218281,0.0,0.015424957009456817,0.0,0.0016334739996609767,0.002299191705183186,0.0,0.0005909658602071235,0.002343406930282863,0.0,0.0,0.0,0.0,0.0,0.0020275733839385836,0.0,0.004741523749988672,0.0,0.0,0.009071252633353018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004893861862438106,0.0,0.0,0.0,0.0,0.002357005036261293,0.005858517325707157,0.0,0.0,0.0,0.007663972350610621,0.009827190352799102,0.0,0.0,0.008787775988560736,0.0,0.0,0.0,0.0,0.003054064169792202,0.0,0.0,0.0,0.0,0.0,0.0010248709871716472,0.0,0.0,0.0,0.0020583979793025145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002119254963038415,0.001629106422121776,0.0,0.011679600035914587,0.0,0.0021119091919360286,0.0046421775380841475,0.0,0.013847404588035099,0.0029866951072232565,0.007407730113964064,0.0,0.005788938735140563,0.0,0.008894683239029843,0.0,0.0,0.0,0.0,0.0,0.0,0.006884585331904456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
follow,0.0,0.0,0.0,0.001146470757094259,0.004177141280195604,0.009803494841275396,0.0,0.0,0.0,0.0,0.0,0.018838088126372332,0.0020268828996729722,0.0,0.005030065415942351,0.0,0.0,0.0,0.0,0.0066718228780902,0.0027767124116907195,0.002792856088502875,0.0,0.0,0.0,0.0,0.0,0.0,0.00046592749488117796,0.0,0.0,0.0,0.0088957638374536,0.009646008980371375,0.00339484980369254,0.0010657154680476862,0.0,0.003738297643754821,0.0,0.0,0.0,0.0,0.0,0.0,0.0025019335792838254,0.0,0.00696190213365934,0.007564901531062905,0.0,0.006430672653580917,0.008330137235072158,0.006258908758599277,0.0,0.0,0.0018583026971856654,0.0,0.0,0.0040537657993459444,0.0037626990644059615,0.0,0.0,0.0,0.0,0.0023094771501081467,0.00960742494444989,0.003752900368925738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004213782870372758,0.0,0.0044478819187268,0.0,0.007796828178543644,0.0020354713865359934,0.0,0.0,0.0,0.0,0.0,0.003330129963414173,0.0018299857037047409,0.0,0.0,0.0023547610157965415,0.002920189952720331,0.0,0.0,0.0026987148720364856,0.0035063594687773317,0.008354282560391208,0.0,0.0,0.0,0.007223627777781872,0.006862446388892778,0.008141885546143974,0.004553281964194261,0.0,0.005489957111114222,0.0,0.0,0.0,0.0
wander,0.0,0.0,0.0,0.0016439573966309977,0.0,0.0,0.0,0.0,0.0,0.0,0.004225878215879681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062055689116070996,0.0,0.0,0.0,0.0022364225622999614,0.0,0.0,0.0,0.0,0.0,0.00066810683723413,0.0,0.005402495287752063,0.0,0.0,0.0,0.0,0.0007640800323775797,0.0,0.0,0.008249319151956744,0.0,0.0,0.0,0.0,0.0,0.007175189054045708,0.003924889738965174,0.0,0.0,0.006261983174439891,0.0,0.003981607798776809,0.0,0.0,0.0,0.0,0.006623251434503732,0.0,0.002906405692778008,0.003596961614560773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049734162396273505,0.0,0.0,0.0033848557699675086,0.0,0.0062055689116070996,0.0,0.0,0.002317302436293988,0.0015105661166412018,0.0,0.011480302486473134,0.0,0.0,0.0,0.0,0.0015944864564546018,0.00591260213895612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004775169145153469,0.0,0.0,0.0,0.003376559554845039,0.0,0.005938087493003345,0.0,0.0038697648830808315,0.0,0.0,0.0,0.0,0.008400221331565708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time,0.0,0.0,0.0,0.0013616822397795058,0.002480629819424404,0.0019406287702980031,0.0,0.0,0.0,0.005943175609037635,0.0017501376026613895,0.003729051362533418,0.0,0.0,0.002987145855851377,0.0020899079064747726,0.0007240416985629605,0.0008440012699225043,0.0,0.001320705690897252,0.003297947158772329,0.0,0.002778627557472141,0.0,0.0,0.0015296108806102224,0.0010764997329577603,0.0,0.001106779550858609,0.0010972016508992556,0.004474861635040101,0.008914763413556452,0.005282822763589008,0.0034370172196844153,0.002016059570556936,0.002215093737811032,0.003051042023890978,0.006660056713629723,0.0011388120927497264,0.0,0.0014157440656764589,0.0,0.005049069543961176,0.0,0.0,0.0016254839272581566,0.008268766064748013,0.0,0.0,0.0007637816043743144,0.003297947158772329,0.0018584523077120943,0.0,0.0,0.0011035683916201411,0.0027430041272481394,0.0,0.0012036811360076221,0.0007448366298532806,0.0,0.003067445475632328,0.0,0.0009786361208706912,0.004114506190872209,0.0,0.0,0.0020597287309300108,0.0,0.0,0.004205490357255133,0.0,0.0,0.00637480288790629,0.0,0.004798526984588839,0.0025023897301211092,0.0,0.0,0.0009637582068709678,0.0020232087179702586,0.0,0.0,0.0019810585363458783,0.004897380759378652,0.0010289357231156229,0.0,0.0009922519277697616,0.003051042023890978,0.0060375117298160095,0.0036456540477163763,0.0,0.002966437738999721,0.0,0.0,0.0032417321503841645,0.0013983942609500316,0.0017341789011173646,0.0024592450796017797,0.0027104268810812966,0.0016026540968191374,0.0,0.0,0.001279248561586576,0.0,0.0,0.0,0.0,0.0,0.0,0.0018170218422535445,0.0,0.0,0.0023479212282617816,0.0,0.0
stray,0.0,0.0,0.0,0.004351216992476301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004627309441237488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distract,0.0,0.0,0.0,0.004007920963297565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881740940760697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032294593915801535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angri,0.0,0.0,0.0,0.0035240723856028583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024837448773214425,0.0,0.008461812776891677,0.0,0.0,0.0,0.0,0.0,0.0034180239110361056,0.0,0.0,0.0,0.0,0.007896183580575387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wear,0.0,0.0,0.0,0.0016858324799380027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029804380130549492,0.0,0.0,0.0,0.0,0.0,0.025454551679063894,0.0,0.004083027798231347,0.002053383165970997,0.00458677798113002,0.0,0.0,0.0,0.00799657142370592,0.0,0.0,0.0,0.0,0.01103693451709411,0.0,0.002836802446160735,0.0,0.0007835427721508854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008119124242460035,0.0,0.0,0.0,0.0,0.0018442919297494075,0.0,0.003797654887602275,0.01480846559945541,0.004846406923458134,0.0,0.0,0.005518467258547055,0.0,0.0,0.0,0.013884300915853033,0.0,0.0,0.0,0.006570826131107191,0.0,0.004647130322986993,0.0,0.0,0.0,0.020038689619688597,0.0,0.0,0.0,0.0,0.022929753947145925,0.010475734456902884,0.004913835193697552,0.0037773465726953104,0.0074747493025822545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355647549140252,0.0,0.005155940212365132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'camp,0.0,0.0,0.0,0.004835065570171008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
effect,0.0,0.0,0.0,0.002580836473111226,0.0,0.0,0.0,0.005489190265145195,0.0,0.0,0.0,0.0,0.0,0.005489190265145195,0.0,0.0,0.0013722975662862989,0.003199320953353857,0.0,0.010012689650311145,0.006250696429095975,0.0015717594218511682,0.003510943124135077,0.0,0.0,0.002899116574352825,0.0,0.0,0.000524427973925123,0.0,0.004240668557778837,0.0,0.0,0.004342853342303629,0.0038210971103660907,0.0011995235521171422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020916256909740884,0.005198896549200018,0.0,0.0022813723253873493,0.004235132436946228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019590044968000066,0.0027102017098586556,0.0,0.0,0.004871038208259476,0.0,0.0,0.0009094789589853689,0.0,0.00929544827134903,0.0,0.009133196640486518,0.007669294200238323,0.009485705984505296,0.0,0.0012515862062888931,0.0,0.005850516585574051,0.0,0.00564193295078402,0.0028913649257582986,0.0,0.0,0.0,0.0,0.0,0.004806091032149349,0.0,0.0026504178486117737,0.0,0.0,0.010274303869202885,0.003037557534364055,0.0,0.0,0.0024245974937973174,0.0,0.0,0.0,0.0,0.003054718876366112,0.0,0.0,0.0,0.0,0.0,0.004915320373789107,0.0
gather,0.0,0.0,0.0,0.004007920963297565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009568768567644898,0.0,0.0,0.0,0.0,0.0,0.01094018816691648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alway,0.0,0.0,0.0,0.0012019839022432957,0.0,0.00342606295945538,0.0,0.0,0.0,0.0,0.0,0.006583415098561319,0.00212502639257359,0.0,0.0,0.0,0.0012782519163450276,0.0,0.0,0.002331626180740467,0.005822326647860588,0.004392133038139019,0.0016351664124673406,0.0,0.0,0.0,0.0,0.0,0.001465464369660352,0.0,0.011850147177410373,0.0,0.0,0.004045230964176231,0.010677694453143623,0.0,0.0,0.0,0.0020105040121354925,0.014389464429712596,0.0024994106949872996,0.0,0.0,0.0,0.002623079453333025,0.0,0.0,0.0,0.0,0.0013484103213920772,0.0,0.003280985374853035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021116614467083477,0.0,0.0,0.010072625100798817,0.0,0.0,0.0,0.0,0.0,0.0,0.009074437027746683,0.005627164860781462,0.0,0.00169430195135388,0.001104454506666537,0.0,0.0,0.0,0.007143705745247388,0.0,0.0,0.0011658130903702336,0.0,0.002724785870369383,0.0,0.0017517608870954466,0.0,0.015988293810791775,0.003218091086517194,0.003228405481025262,0.0,0.001918595257295013,0.0,0.0,0.0024687806619604945,0.003061588176534595,0.004341648750344318,0.004785095059761909,0.0028293890732580948,0.0073522810954735895,0.004379402217738616,0.0,0.0,0.0,0.0,0.0,0.002845374322259553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delay,0.0,0.0,0.0,0.007048144771205717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015461636958823013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007327971858896266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003953377053728508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007098972738305758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
best,0.0,0.0,0.0,0.00417470132412711,0.0,0.0,0.0,0.0,0.013507334786171886,0.0,0.0,0.0,0.0,0.008879187080250045,0.0,0.0,0.0,0.0,0.0,0.0,0.00505549090985335,0.0,0.00567922030782227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205788218212854,0.0,0.0,0.0,0.006180918214873707,0.0009701607625120683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006000685608265039,0.0,0.0,0.0,0.0,0.0,0.013151878607588414,0.0,0.0,0.0,0.0,0.0,0.0,0.0019179822969399769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007015507439074569,0.0,0.0,0.005606409791055317,0.003031542209374799,0.0033318092472557318,0.0,0.0,0.004287254546101125,0.0,0.0,0.0,0.004913482738228256,0.0,0.0,0.0,0.0,0.0,0.02630375721517683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008173831097239528
done,0.0,0.0,0.0,0.002601411421123763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009674479752522397,0.009819742211268979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008548952042751818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007100921077855744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011334399155468182,0.0,0.009688812315118726,0.0,0.005343095026719886,0.0,0.0,0.005178106344184592,0.0,0.00795614149964129,0.009478185960442233,0.004887853746416398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
combin,0.0,0.0,0.0,0.004707263499101358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008884429757312922,0.0,0.0,0.0,0.0032018561787718653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002187846263032134,0.0,0.0,0.0,0.0,0.0,0.0,0.017454366425871407,0.0,0.0,0.0,0.0,0.0,0.008965197300561221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004161062038235166,0.002574860843503223,0.0,0.0,0.0,0.0,0.0047412101108737234,0.0,0.0,0.0,0.0,0.004943216556700423,0.0,0.010661315708775508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00355697638615594,0.0,0.0,0.0,0.0,0.0,0.006321613481164964,0.0,0.0,0.0,0.0,0.0,0.0,0.01700296039761611,0.004684901202193513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
build,0.0,0.0,0.0,0.0031287468350312737,0.005699760538600451,0.0,0.0,0.0,0.005061563412656771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021281573439579605,0.0,0.0,0.0,0.0,0.0,0.0025430551384638287,0.0,0.0,0.0,0.0,0.0,0.0,0.0021812727518770443,0.0,0.0,0.0026166565346868336,0.01872778462683005,0.0,0.006069189462398628,0.0,0.004096702887119074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001711416349710318,0.008244936628164175,0.003524045494295978,0.0,0.004497238160816822,0.0,0.0,0.0,0.004732653154794598,0.0,0.0065711525006421235,0.0,0.0,0.0,0.007323714658536892,0.0,0.0011025609115879762,0.0014374396095154646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005554851372364846,0.0022799042154401806,0.003505200331224876,0.0,0.004188322440505123,0.0,0.002272001601175223,0.004994075900488014,0.005826421883902683,0.0,0.006426200607245606,0.0,0.0,0.006227766859278403,0.0,0.009568941050205136,0.0,0.008818015183036572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
